ASV	cladeName	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_sampleNum	CP_sampleTypes	captiveNames	codiv_clade_seq	codiv_clade	lineage	Family	Genus	captive_chimp_HOUZ	captive_gorilla_HOUZ	captive_orangutan_HOUZ	captive_bonobo_COLZ	captive_gorilla_COLZ	captive_orangutan_COLZ	captive_chimp_PC	captive_all	ASV_HR_type
ASV_6376	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10613	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10565	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10570	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10579	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10603	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5410	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10611	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10596	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10612	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10610	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_2815	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10375	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3495	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3637	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3890	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10590	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10582	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10581	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10604	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6383	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10593	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3494	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4916	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4917	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10559	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10560	clade_10113	1731.0	170.0	['human']	1712.0	HR	HR_human	True	19.0	['captive_chimp', 'captive_bonobo', 'captive_gorilla']	['cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.chi.PC.A7.Bt', 'cp.chi.HOUZ.07.Bt', 'cp.bon.COLZ.10.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.chi.PC.A5.Bt', 'cp.chi.PC.A8.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.bon.COLZ.03.Bt', 'cp.chi.PC.A3.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.gor.HOUZ.03.Bt']				f__Bacteroidaceae	g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
