X.SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	captivity_status	amplicon	sample	Description
cp.chi.HOUZ.05.Bt	CaptBtHOUChimp05	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes	chimp	5	Houston_zoo	HOUZ	USA	captive	Bt	cp.chi.HOUZ.05	captive_chimp
cp.chi.HOUZ.06.Bt	CaptBtHOUChimp06	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes	chimp	6	Houston_zoo	HOUZ	USA	captive	Bt	cp.chi.HOUZ.06	captive_chimp
cp.chi.HOUZ.07.Bt	CaptBtHOUChimp07	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes	chimp	7	Houston_zoo	HOUZ	USA	captive	Bt	cp.chi.HOUZ.07	captive_chimp
cp.chi.HOUZ.08.Bt	CaptBtHOUChimp08	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes	chimp	8	Houston_zoo	HOUZ	USA	captive	Bt	cp.chi.HOUZ.08	captive_chimp
cp.chi.HOUZ.strains.Bt	HOUChimpBt	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes	chimp	strains	Houston_zoo	HOUZ	USA	captive	Bt	cp.chi.HOUZ.	captive_chimp
cp.gor.COLZ.01.Bt	CaptBtCOLGorilla01	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	1	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.01	captive_gorilla
cp.gor.COLZ.02.Bt	CaptBtCOLGorilla02	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	2	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.02	captive_gorilla
cp.gor.COLZ.03.Bt	CaptBtCOLGorilla03	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	3	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.03	captive_gorilla
cp.gor.COLZ.04.Bt	CaptBtCOLGorilla04	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	4	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.04	captive_gorilla
cp.gor.COLZ.05.Bt	CaptBtCOLGorilla05	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	5	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.05	captive_gorilla
cp.gor.COLZ.06.Bt	CaptBtCOLGorilla06	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	6	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.06	captive_gorilla
cp.gor.COLZ.07.Bt	CaptBtCOLGorilla07	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	7	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.07	captive_gorilla
cp.gor.COLZ.08.Bt	CaptBtCOLGorilla08	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	8	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.08	captive_gorilla
cp.gor.COLZ.09.Bt	CaptBtCOLGorilla09	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	9	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.09	captive_gorilla
cp.gor.COLZ.10.Bt	CaptBtCOLGorilla10	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	10	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.10	captive_gorilla
cp.gor.COLZ.11.Bt	CaptBtCOLGorilla11	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	11	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.11	captive_gorilla
cp.gor.COLZ.12.Bt	CaptBtCOLGorilla12	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	12	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.12	captive_gorilla
cp.gor.COLZ.13.Bt	CaptBtCOLGorilla13	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	13	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.13	captive_gorilla
cp.gor.COLZ.strains.Bt	COLGorillaBt	gyrb_nishida_captive_wild	Captive_isolates	Gorilla_gorilla_gorilla	western_lowland_gorilla	strains	Columbus_zoo	COLZ	USA	captive	Bt	cp.gor.COLZ.	captive_gorilla
cp.gor.HOUZ.01.Bt	CaptBtHOUGorilla01	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	1	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.01	captive_gorilla
cp.gor.HOUZ.02.Bt	CaptBtHOUGorilla02	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	2	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.02	captive_gorilla
cp.gor.HOUZ.03.Bt	CaptBtHOUGorilla03	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	3	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.03	captive_gorilla
cp.gor.HOUZ.04.Bt	CaptBtHOUGorilla04	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	4	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.04	captive_gorilla
cp.gor.HOUZ.05.Bt	CaptBtHOUGorilla05	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	5	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.05	captive_gorilla
cp.gor.HOUZ.06.Bt	CaptBtHOUGorilla06	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	6	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.06	captive_gorilla
cp.gor.HOUZ.07.Bt	CaptBtHOUGorilla07	gyrb_nishida_captive_wild	Captive	Gorilla_gorilla_gorilla	western_lowland_gorilla	7	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.07	captive_gorilla
cp.gor.HOUZ.strains.Bt	HOUGorillaBt	gyrb_nishida_captive_wild	Captive_isolates	Gorilla_gorilla_gorilla	western_lowland_gorilla	strains	Houston_zoo	HOUZ	USA	captive	Bt	cp.gor.HOUZ.	captive_gorilla
cp.ora.COLZ.01.Bt	CaptBtCOLOrang01	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	1	Columbus_zoo	COLZ	USA	captive	Bt	cp.ora.COLZ.01	captive_orangutan
cp.ora.COLZ.02.Bt	CaptBtCOLOrang02	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	2	Columbus_zoo	COLZ	USA	captive	Bt	cp.ora.COLZ.02	captive_orangutan
cp.ora.COLZ.03.Bt	CaptBtCOLOrang03	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	3	Columbus_zoo	COLZ	USA	captive	Bt	cp.ora.COLZ.03	captive_orangutan
cp.ora.COLZ.04.Bt	CaptBtCOLOrang04	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	4	Columbus_zoo	COLZ	USA	captive	Bt	cp.ora.COLZ.04	captive_orangutan
cp.ora.HOUZ.01.Bt	CaptBtHOUOrang01	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	1	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.01	captive_orangutan
cp.ora.HOUZ.02.Bt	CaptBtHOUOrang02	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	2	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.02	captive_orangutan
cp.ora.HOUZ.03.Bt	CaptBtHOUOrang03	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	3	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.03	captive_orangutan
cp.ora.HOUZ.04.Bt	CaptBtHOUOrang04	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	4	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.04	captive_orangutan
cp.ora.HOUZ.05.Bt	CaptBtHOUOrang05	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	5	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.05	captive_orangutan
cp.ora.HOUZ.06.Bt	CaptBtHOUOrang06	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	6	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.06	captive_orangutan
cp.ora.HOUZ.strains.Bt	HOUOrangBt	gyrb_nishida_captive_wild	Pongo_undetermined	Pongo_undetermined	orangutan	strains	Houston_zoo	HOUZ	USA	captive	Bt	cp.ora.HOUZ.	captive_orangutan
wd.chi.CP.468.Bt	SymBtCP468	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	468	Campo_Maan 	CP	Cameroon	wild	Bt	wd.chi.CP.468	wild_chimp
wd.chi.CP.469.Bt	SymBtCP469	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	469	Campo_Maan 	CP	Cameroon	wild	Bt	wd.chi.CP.469	wild_chimp
wd.chi.DG.529.Bt	SymBtDG529	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	529	XX	DG	Cameroon	wild	Bt	wd.chi.DG.529	wild_chimp
wd.chi.DG.533.Bt	SymBtDG533	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	533	XX	DG	Cameroon	wild	Bt	wd.chi.DG.533	wild_chimp
wd.chi.EK.508.Bt	SymBtEK508	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	508	XX	EK	Cameroon	wild	Bt	wd.chi.EK.508	wild_chimp
wd.chi.EK.521.Bt	SymBtEK521	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_troglodytes	central_chimpanzee	521	XX	EK	Cameroon	wild	Bt	wd.chi.EK.521	wild_chimp
wd.chi.LU.2374.Bt	SymBtLU2374	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2374	XX	LU	DRC	wild	Bt	wd.chi.LU.2374	wild_chimp
wd.chi.LU.2380.Bt	SymBtLU2380	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2380	XX	LU	DRC	wild	Bt	wd.chi.LU.2380	wild_chimp
wd.chi.LU.2521.Bt	SymBtLU2521	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2521	XX	LU	DRC	wild	Bt	wd.chi.LU.2521	wild_chimp
wd.chi.LU.2542.Bt	SymBtLU2542	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2542	XX	LU	DRC	wild	Bt	wd.chi.LU.2542	wild_chimp
wd.chi.LU.2550.Bt	SymBtLU2550	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2550	XX	LU	DRC	wild	Bt	wd.chi.LU.2550	wild_chimp
wd.chi.LU.2554.Bt	SymBtLU2554	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2554	XX	LU	DRC	wild	Bt	wd.chi.LU.2554	wild_chimp
wd.chi.LU.2557.Bt	SymBtLU2557	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2557	XX	LU	DRC	wild	Bt	wd.chi.LU.2557	wild_chimp
wd.chi.OP.2149.Bt	SymBtOP2149	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2149	XX	OP	DRC	wild	Bt	wd.chi.OP.2149	wild_chimp
wd.chi.OP.2151.Bt	SymBtOP2151	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2151	XX	OP	DRC	wild	Bt	wd.chi.OP.2151	wild_chimp
wd.chi.OP.2153.Bt	SymBtOP2153	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2153	XX	OP	DRC	wild	Bt	wd.chi.OP.2153	wild_chimp
wd.chi.OP.2158.Bt	SymBtOP2158	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2158	XX	OP	DRC	wild	Bt	wd.chi.OP.2158	wild_chimp
wd.chi.OP.2930.Bt	SymBtOP2930	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2930	XX	OP	DRC	wild	Bt	wd.chi.OP.2930	wild_chimp
wd.chi.OP.2936.Bt	SymBtOP2936	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2936	XX	OP	DRC	wild	Bt	wd.chi.OP.2936	wild_chimp
wd.chi.OP.2940.Bt	SymBtOP2940	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2940	XX	OP	DRC	wild	Bt	wd.chi.OP.2940	wild_chimp
wd.chi.OP.2943.Bt	SymBtOP2943	gyrb_nishida_captive_wild	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2943	XX	OP	DRC	wild	Bt	wd.chi.OP.2943	wild_chimp
wd.gor.DG.411.Bt	SymBtDG411	gyrb_nishida_captive_wild	Sympatric	Gorilla_gorilla_gorilla	western_lowland_gorilla	411	XX	DG	Cameroon	wild	Bt	wd.gor.DG.411	wild_gorilla
wd.gor.DG.423.Bt	SymBtDG423	gyrb_nishida_captive_wild	Sympatric	Gorilla_gorilla_gorilla	western_lowland_gorilla	423	XX	DG	Cameroon	wild	Bt	wd.gor.DG.423	wild_gorilla
wd.gor.EK.514.Bt	SymBtEK514	gyrb_nishida_captive_wild	Sympatric	Gorilla_gorilla_gorilla	western_lowland_gorilla	514	XX	EK	Cameroon	wild	Bt	wd.gor.EK.514	wild_gorilla
wd.gor.EK.573.Bt	SymBtEK573	gyrb_nishida_captive_wild	Sympatric	Gorilla_gorilla_gorilla	western_lowland_gorilla	573	XX	EK	Cameroon	wild	Bt	wd.gor.EK.573	wild_gorilla
wd.gor.LU.2356.Bt	SymBtLU2356	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2356	XX	LU	DRC	wild	Bt	wd.gor.LU.2356	wild_gorilla
wd.gor.LU.2552.Bt	SymBtLU2552	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2552	XX	LU	DRC	wild	Bt	wd.gor.LU.2552	wild_gorilla
wd.gor.OP.1913.Bt	SymBtOP1913	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	1913	XX	OP	DRC	wild	Bt	wd.gor.OP.1913	wild_gorilla
wd.gor.OP.2140.Bt	SymBtOP2140	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2140	XX	OP	DRC	wild	Bt	wd.gor.OP.2140	wild_gorilla
wd.gor.OP.2146.Bt	SymBtOP2146	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2146	XX	OP	DRC	wild	Bt	wd.gor.OP.2146	wild_gorilla
wd.gor.OP.2349.Bt	SymBtOP2349	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2349	XX	OP	DRC	wild	Bt	wd.gor.OP.2349	wild_gorilla
wd.gor.OP.2452.Bt	SymBtOP2452	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2452	XX	OP	DRC	wild	Bt	wd.gor.OP.2452	wild_gorilla
wd.gor.OP.2458.Bt	SymBtOP2458	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2458	XX	OP	DRC	wild	Bt	wd.gor.OP.2458	wild_gorilla
wd.gor.OP.2463.Bt	SymBtOP2463	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2463	XX	OP	DRC	wild	Bt	wd.gor.OP.2463	wild_gorilla
wd.gor.OP.2601.Bt	SymBtOP2601	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2601	XX	OP	DRC	wild	Bt	wd.gor.OP.2601	wild_gorilla
wd.gor.OP.2610.Bt	SymBtOP2610	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2610	XX	OP	DRC	wild	Bt	wd.gor.OP.2610	wild_gorilla
wd.gor.OP.2612.Bt	SymBtOP2612	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2612	XX	OP	DRC	wild	Bt	wd.gor.OP.2612	wild_gorilla
wd.gor.OP.2618.Bt	SymBtOP2618	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2618	XX	OP	DRC	wild	Bt	wd.gor.OP.2618	wild_gorilla
wd.gor.OP.2625.Bt	SymBtOP2625	gyrb_nishida_captive_wild	Gorilla_beringei	Gorilla_beringei_graueri	eastern_mountain_gorilla	2625	XX	OP	DRC	wild	Bt	wd.gor.OP.2625	wild_gorilla
cp.chi.PC.A1.Bt	ProjectChimps-A1-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A1	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A1	captive_chimp
cp.chi.PC.A11.Bt	ProjectChimps-A11-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A11	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A11	captive_chimp
cp.chi.PC.A12.Bt	ProjectChimps-A12-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A12	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A12	captive_chimp
cp.chi.PC.A2.Bt	ProjectChimps-A2-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A2	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A2	captive_chimp
cp.chi.PC.A3.Bt	ProjectChimps-A3-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A3	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A3	captive_chimp
cp.chi.PC.A4.Bt	ProjectChimps-A4-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A4	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A4	captive_chimp
cp.chi.PC.A5.Bt	ProjectChimps-A5-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A5	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A5	captive_chimp
cp.chi.PC.A6.Bt	ProjectChimps-A6-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A6	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A6	captive_chimp
cp.chi.PC.A7.Bt	ProjectChimps-A7-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A7	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A7	captive_chimp
cp.chi.PC.A8.Bt	ProjectChimps-A8-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A8	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A8	captive_chimp
cp.chi.PC.A9.Bt	ProjectChimps-A9-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	A9	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.A9	captive_chimp
cp.chi.PC.B1.Bt	ProjectChimps-B1-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B1	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B1	captive_chimp
cp.chi.PC.B2.Bt	ProjectChimps-B2-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B2	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B2	captive_chimp
cp.chi.PC.B3.Bt	ProjectChimps-B3-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B3	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B3	captive_chimp
cp.chi.PC.B4.Bt	ProjectChimps-B4-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B4	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B4	captive_chimp
cp.chi.PC.B5.Bt	ProjectChimps-B5-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B5	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B5	captive_chimp
cp.chi.PC.B6.Bt	ProjectChimps-B6-GyB-Bt	gyrb_nishida_projectchimps	Pan_troglodytes	Pan_troglodytes	chimpanzee	B6	ProjectChimps	PC	USA	captive	Bt	cp.chi.PC.B6	captive_chimp
AsnicarF_2017__MV_FEI1_t1Q14	MV_FEI1_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI1_t1Q14	industrialized_human
AsnicarF_2017__MV_FEI2_t1Q14	MV_FEI2_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI2_t1Q14	industrialized_human
AsnicarF_2017__MV_FEI3_t1Q14	MV_FEI3_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI3_t1Q14	industrialized_human
AsnicarF_2017__MV_FEI4_t1Q14	MV_FEI4_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI4_t1Q14	industrialized_human
AsnicarF_2017__MV_FEI4_t2Q15	MV_FEI4_t2Q15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI4_t2Q15	industrialized_human
AsnicarF_2017__MV_FEI5_t1Q14	MV_FEI5_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI5_t1Q14	industrialized_human
AsnicarF_2017__MV_FEI5_t2Q14	MV_FEI5_t2Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI5_t2Q14	industrialized_human
AsnicarF_2017__MV_FEI5_t3Q15	MV_FEI5_t3Q15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEI5_t3Q15	industrialized_human
AsnicarF_2017__MV_FEM1_t1Q14	MV_FEM1_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM1_t1Q14	industrialized_human
AsnicarF_2017__MV_FEM2_t1Q14	MV_FEM2_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM2_t1Q14	industrialized_human
AsnicarF_2017__MV_FEM3_t1Q14	MV_FEM3_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM3_t1Q14	industrialized_human
AsnicarF_2017__MV_FEM4_t1Q14	MV_FEM4_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM4_t1Q14	industrialized_human
AsnicarF_2017__MV_FEM4_t2Q15	MV_FEM4_t2Q15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM4_t2Q15	industrialized_human
AsnicarF_2017__MV_FEM5_t1Q14	MV_FEM5_t1Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM5_t1Q14	industrialized_human
AsnicarF_2017__MV_FEM5_t2Q14	MV_FEM5_t2Q14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM5_t2Q14	industrialized_human
AsnicarF_2017__MV_FEM5_t3Q15	MV_FEM5_t3Q15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_FEM5_t3Q15	industrialized_human
AsnicarF_2017__MV_MIM2_t1M14	MV_MIM2_t1M14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_MIM2_t1M14	industrialized_human
AsnicarF_2017__MV_MIM3_t1M14	MV_MIM3_t1M14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_MIM3_t1M14	industrialized_human
AsnicarF_2017__MV_MIM4_t2F15	MV_MIM4_t2F15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_MIM4_t2F15	industrialized_human
AsnicarF_2017__MV_MIM5_t2M14	MV_MIM5_t2M14	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_MIM5_t2M14	industrialized_human
AsnicarF_2017__MV_MIM5_t3F15	MV_MIM5_t3F15	AsnicarF_2017	Homo_sapiens	Homo_sapiens	human	NA	ITA	ITA	ITA	industrialized_human	META	MV_MIM5_t3F15	industrialized_human
BackhedF_2015__SID10_B	SID10_B	BackhedF_2015	Homo_sapiens	Homo_sapiens	human	NA	SWE	SWE	SWE	industrialized_human	META	SID10_B	industrialized_human
BackhedF_2015__SID10_M	SID10_M	BackhedF_2015	Homo_sapiens	Homo_sapiens	human	NA	SWE	SWE	SWE	industrialized_human	META	SID10_M	industrialized_human
BackhedF_2015__SID10_4M	SID10_4M	BackhedF_2015	Homo_sapiens	Homo_sapiens	human	NA	SWE	SWE	SWE	industrialized_human	META	SID10_4M	industrialized_human
BackhedF_2015__SID10_12M	SID10_12M	BackhedF_2015	Homo_sapiens	Homo_sapiens	human	NA	SWE	SWE	SWE	industrialized_human	META	SID10_12M	industrialized_human
